code,label,chapter,billable
X86.6,Agresion con sustancia corrosiva: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X86.7,Agresion con sustancia corrosiva: granja,Causas externas de morbilidad y de mortalidad,true
X86.8,Agresion con sustanciacorrosiva: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X86.9,Agresion con sustancia corrosiva: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X87,Agresión con plaguicidas,Causas externas de morbilidad y de mortalidad,false
X87.0,Agresion con plaguicidas: vivienda,Causas externas de morbilidad y de mortalidad,true
X87.1,Agresion con plaguicidas: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X87.2,"Agresion con plaguicidas: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X87.3,Agresion con plaguicidas: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X87.4,Agresion con plaguicidas: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X87.5,Agresion con plaguicidas: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X87.6,Agresion con plaguicidas: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X87.7,Agresion con plaguicidas: granja,Causas externas de morbilidad y de mortalidad,true
X87.8,Agresion con plaguicidas: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X87.9,Agresion con plaguicidas: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X88,Agresión con gases y vapores,Causas externas de morbilidad y de mortalidad,false
X88.0,Agresion con gases y vapores: vivienda,Causas externas de morbilidad y de mortalidad,true
X88.1,Agresion con gases y vapores: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X88.2,"Agresion con gases y vapores: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X88.3,Agresion con gases y vapores: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X88.4,Agresion con gases y vapores: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X88.5,Agresion con gases y vapores: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X88.6,Agresion con gases y vapores: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X88.7,Agresion con gases y vapores: granja,Causas externas de morbilidad y de mortalidad,true
X88.8,Agresion con gases y vapores: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X88.9,Agresion con gases y vapores: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X89,Agresión con otros productos químicos y sustancias nocivas especificadas,Causas externas de morbilidad y de mortalidad,false
X89.0,Agresion con otros productos quimicos y sustancias nocivas especificadas: vivienda,Causas externas de morbilidad y de mortalidad,true
X89.1,Agresion con otros productos quimicos y sustancias nocivas especificadas: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X89.2,"Agresion con otros productos quimicos y sustancias nocivas especificadas: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X89.3,Agresion con otros productos quimicos y sustancias nocivas especificadas: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X89.4,Agresion con otros productos quimicos y sustancias nocivas especificadas: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X89.5,Agresion con otros productos quimicos y sustancias nocivas especificadas: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X89.6,Agresion con otros productos quimicos y sustancias nocivas especificadas: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X89.7,Agresion con otros productos quimicos y sustancias nocivas especificadas: granja,Causas externas de morbilidad y de mortalidad,true
X89.8,Agresion con otros productos quimicos y sustancias nocivas especificadas: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X89.9,Agresion con otros productos quimicos y sustancias nocivas especificadas: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X90,Agresión con productos químicos y sustancias nocivas no especificadas,Causas externas de morbilidad y de mortalidad,false
X90.0,Agresion con productos quimicos y sustancias nocivas no especificadas: vivienda,Causas externas de morbilidad y de mortalidad,true
X90.1,Agresion con productos quimicos y sustancias nocivas no especificadas: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X90.2,"Agresion con productos quimicos y sustancias nocivas no especificadas: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X90.3,Agresion con productos quimicos y sustancias nocivas no especificadas: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X90.4,Agresion con productos quimicos y sustancias nocivas no especificadas: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X90.5,Agresion con productos quimicos y sustancias nocivas no especificadas: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X90.6,Agresion con productos quimicos y sustancias nocivas no especificadas: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X90.7,Agresion con productos quimicos y sustancias nocivas no especificadas: granja,Causas externas de morbilidad y de mortalidad,true
X90.8,Agresion con productos quimicos y sustancias nocivas no especificadas: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X90.9,Agresion con productos quimicos y sustancias nocivas no especificadas: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X91,"Agresión por ahorcamiento, estrangulamiento y sofocación",Causas externas de morbilidad y de mortalidad,false
X91.0,"Agresion por ahorcamiento, estrangulamiento y sofocacion: vivienda",Causas externas de morbilidad y de mortalidad,true
X91.1,"Agresion por ahorcamiento, estrangulamiento y sofocacion: institucion residencial",Causas externas de morbilidad y de mortalidad,true
X91.2,"Agresion por ahorcamiento, estrangulamiento y sofocacion: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X91.3,"Agresion por ahorcamiento, estrangulamiento y sofocacion: areas de deporte y atletismo",Causas externas de morbilidad y de mortalidad,true
X91.4,"Agresion por ahorcamiento, estrangulamiento y sofocacion: calles y carreteras",Causas externas de morbilidad y de mortalidad,true
X91.5,"Agresion por ahorcamiento, estrangulamiento y sofocacion: comercio y areas de servicio",Causas externas de morbilidad y de mortalidad,true
X91.6,"Agresion por ahorcamiento, estrangulamiento y sofocacion: area industrial y de la construccion",Causas externas de morbilidad y de mortalidad,true
X91.7,"Agresion por ahorcamiento, estrangulamiento y sofocacion: granja",Causas externas de morbilidad y de mortalidad,true
X91.8,"Agresion por ahorcamiento, estrangulamiento y sofocacion: otro lugar especificado",Causas externas de morbilidad y de mortalidad,true
X91.9,"Agresion por ahorcamiento, estrangulamiento y sofocacion: lugar no especificado",Causas externas de morbilidad y de mortalidad,true
X92,Agresión por ahogamiento y sumersión,Causas externas de morbilidad y de mortalidad,false
X92.0,Agresion por ahogamiento y sumersion: vivienda,Causas externas de morbilidad y de mortalidad,true
X92.1,Agresion por ahogamiento y sumersion: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X92.2,"Agresion por ahogamiento y sumersion: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X92.3,Agresion por ahogamiento y sumersion: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X92.4,Agresion por ahogamiento y sumersion: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X92.5,Agresion por ahogamiento y sumersion: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X92.6,Agresion por ahogamiento y sumersion: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X92.7,Agresion por ahogamiento y sumersion: granja,Causas externas de morbilidad y de mortalidad,true
X92.8,Agresion por ahogamiento y sumersion: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X92.9,Agresion por ahogamiento y sumersion: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X93,Agresión con disparo de arma corta,Causas externas de morbilidad y de mortalidad,false
X93.0,Agresion con disparo de arma corta: vivienda,Causas externas de morbilidad y de mortalidad,true
X93.1,Agresion con disparo de arma corta: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X93.2,"Agresion con disparo de arma corta: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X93.3,Agresion con disparo de arma corta: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X93.4,Agresion con disparo de arma corta: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X93.5,Agresion con disparo de arma corta: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X93.6,Agresion con disparo de arma corta: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X93.7,Agresion con disparo de arma corta: granja,Causas externas de morbilidad y de mortalidad,true
X93.8,Agresion con disparo de arma corta: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X93.9,Agresion con disparo de arma corta: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X94,"Agresión con disparo de rifle, escopeta y arma larga",Causas externas de morbilidad y de mortalidad,false
X94.0,"Agresion con disparo de rifle, escopeta y arma larga: vivienda",Causas externas de morbilidad y de mortalidad,true
X94.1,"Agresion con disparo de rifle, escopeta y arma larga: institucion residencial",Causas externas de morbilidad y de mortalidad,true
X94.2,"Agresion con disparo de rifle, escopeta y arma larga: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X94.3,"Agresion con disparo de rifle, escopeta y arma larga: areas de deporte y atletismo",Causas externas de morbilidad y de mortalidad,true
X94.4,"Agresion con disparo de rifle, escopeta y arma larga: calles y carreteras",Causas externas de morbilidad y de mortalidad,true
